Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20130523;20;140,100;
20130523;21;156,263;
20130523;22;175,538;
20130523;23;191,663;
20130523;24;206,213;
20130524;1;209,325;
20130524;2;218,988;
20130524;3;237,188;
20130524;4;244,050;
20130524;5;181,450;
20130524;6;155,063;
20130524;7;117,500;
20130524;8;107,550;
20130524;9;112,213;
20130524;10;116,313;
20130524;11;139,150;
20130524;12;184,788;
20130524;13;233,588;
20130524;14;279,288;
20130524;15;307,213;
20130524;16;276,813;
20130524;17;278,913;
20130524;18;301,250;
20130524;19;297,900;
20130524;20;321,000;
20130524;21;377,013;
20130524;22;409,475;
20130524;23;442,613;
20130524;24;480,550;
20130525;1;509,338;
20130525;2;564,938;
20130525;3;569,313;
20130525;4;632,700;
20130525;5;643,800;
20130525;6;571,688;
20130525;7;633,563;
20130525;8;643,150;
20130525;9;671,275;
20130525;10;702,338;
20130525;11;700,325;
20130525;12;779,750;
20130525;13;885,900;
20130525;14;952,788;
20130525;15;952,025;
20130525;16;983,575;
20130525;17;956,163;
20130525;18;948,963;
20130525;19;949,250;
20130525;20;833,988;
20130525;21;814,675;
20130525;22;756,250;
20130525;23;819,238;
20130525;24;881,738;
20130526;1;851,013;
20130526;2;770,538;
20130526;3;753,300;
20130526;4;723,963;
20130526;5;622,313;
20130526;6;645,413;
20130526;7;604,288;
20130526;8;614,863;
20130526;9;661,900;
20130526;10;654,163;
20130526;11;675,800;
20130526;12;773,975;
20130526;13;771,200;
20130526;14;814,413;
20130526;15;742,688;
20130526;16;670,525;
20130526;17;557,975;
20130526;18;430,275;
20130526;19;291,875;
20130526;20;228,475;
20130526;21;260,038;
20130526;22;314,088;
20130526;23;327,975;
20130526;24;300,325;
20130527;1;298,000;
20130527;2;259,700;
20130527;3;307,400;
20130527;4;240,913;
20130527;5;164,625;
20130527;6;98,263;
20130527;7;114,025;
20130527;8;70,775;
20130527;9;40,550;
20130527;10;43,150;
20130527;11;53,538;
20130527;12;71,188;
20130527;13;112,513;
20130527;14;170,513;
20130527;15;182,363;
20130527;16;191,950;
20130527;17;239,525;
